date,value
2019-04-21 01:30:00,3.17
2019-04-21 02:30:00,3.19
2019-04-21 03:30:00,3.16
2019-04-21 04:30:00,3.17
2019-04-21 05:30:00,3.21
2019-04-21 06:30:00,3.32
2019-04-21 07:30:00,3.35
2019-04-21 08:30:00,3.35
2019-04-21 09:30:00,3.33
2019-04-21 10:30:00,3.31
2019-04-21 11:30:00,3.26
2019-04-21 12:30:00,3.29
2019-04-21 13:30:00,3.34
2019-04-21 14:30:00,3.27
2019-04-21 15:30:00,3.34
2019-04-21 16:30:00,3.32
2019-04-21 17:30:00,3.31
2019-04-21 18:30:00,3.32
2019-04-21 19:30:00,3.29
2019-04-21 20:30:00,3.31
2019-04-21 21:30:00,3.31
2019-04-21 22:30:00,3.3
2019-04-21 23:30:00,3.3
2019-04-22 00:30:00,3.33
2019-04-22 01:30:00,3.33
2019-04-22 02:30:00,3.33
2019-04-22 03:30:00,3.3
2019-04-22 04:30:00,3.33
2019-04-22 05:30:00,3.34
2019-04-22 06:30:00,3.31
2019-04-22 07:30:00,3.32
2019-04-22 08:30:00,3.31
2019-04-22 09:30:00,3.34
2019-04-22 10:30:00,3.48
2019-04-22 11:30:00,3.32
2019-04-22 12:30:00,3.36
2019-04-22 13:30:00,3.33
2019-04-22 14:30:00,3.28
2019-04-22 15:30:00,3.32
2019-04-22 16:30:00,3.34
2019-04-22 17:30:00,2.97
2019-04-22 18:30:00,2.94
2019-04-22 19:30:00,3.19
2019-04-22 20:30:00,3.18
2019-04-22 21:30:00,3.22
2019-04-22 22:30:00,3.17
2019-04-22 23:30:00,3.15
2019-04-23 00:30:00,3.19
2019-04-23 01:30:00,3.26
2019-04-23 02:30:00,3.18
2019-04-23 03:30:00,3.18
2019-04-23 04:30:00,3.17
2019-04-23 05:30:00,3.19
2019-04-23 06:30:00,3.13
2019-04-23 07:30:00,3.17
2019-04-23 08:30:00,3.16
2019-04-23 09:30:00,3.18
2019-04-23 10:30:00,3.19
2019-04-23 11:30:00,3.14
2019-04-23 12:30:00,3.16
2019-04-23 13:30:00,3.18
2019-04-23 14:30:00,3.16
2019-04-23 15:30:00,3.15
2019-04-23 16:30:00,3.15
2019-04-23 17:30:00,3.15
2019-04-23 18:30:00,3.17
2019-04-23 19:30:00,3.18
2019-04-23 20:30:00,3.18
2019-04-23 21:30:00,3.19
2019-04-23 22:30:00,3.2
2019-04-23 23:30:00,3.12
2019-04-24 00:30:00,3.15
2019-04-24 01:30:00,3.18
2019-04-24 02:30:00,3.16
2019-04-24 03:30:00,3.17
2019-04-24 04:30:00,3.19
2019-04-24 05:30:00,3.17
2019-04-24 06:30:00,3.15
2019-04-24 07:30:00,3.11
2019-04-24 08:30:00,3.17
2019-04-24 09:30:00,3.19
2019-04-24 10:30:00,3.17
2019-04-24 11:30:00,3.17
2019-04-24 12:30:00,3.15
2019-04-24 13:30:00,3.11
